0.0850,7.9943
0.0900,7.9550
0.0950,7.8772
0.1000,7.7626
0.1050,7.6134
0.1100,7.4327
0.1150,7.2240
0.1200,6.9910
0.1250,6.7376
0.1300,6.4679
0.1350,6.1857
0.1400,5.8949
0.1450,5.5988
0.1500,5.3004
0.1550,5.0026
0.1600,4.7075
0.1650,4.4171
0.1700,4.1328
0.1750,3.8560
0.1800,3.5874
0.1850,3.3277
0.1900,3.0773
0.1950,2.8365
0.2000,2.6054
0.2050,2.3839
0.2100,2.1721
0.2150,1.9697
0.2200,1.7767
0.2250,1.5928
0.2300,1.4179
0.2350,1.2518
0.2400,1.0942
0.2450,0.9450
0.2500,0.8040
0.2550,0.6710
0.2600,0.5459
0.2650,0.4284
0.2700,0.3184
0.2750,0.2158
0.2800,0.1204
0.2850,0.0320
0.2900,-0.0495
0.2950,-0.1242
0.3000,-0.1924
0.3050,-0.2542
0.3100,-0.3098
0.3150,-0.3593
0.3200,-0.4031
0.3250,-0.4412
0.3300,-0.4740
0.3350,-0.5016
0.3400,-0.5244
0.3450,-0.5427
0.3500,-0.5566
0.3550,-0.5666
0.3600,-0.5730
0.3650,-0.5760
0.3700,-0.5760
0.3750,-0.5733
0.3800,-0.5683
0.3850,-0.5612
0.3900,-0.5524
0.3950,-0.5421
0.4000,-0.5306
0.4050,-0.5182
0.4100,-0.5050
0.4150,-0.4914
0.4200,-0.4773
0.4250,-0.4631
0.4300,-0.4487
0.4350,-0.4343
0.4400,-0.4199
0.4450,-0.4057
0.4500,-0.3915
0.4550,-0.3775
0.4600,-0.3637
0.4650,-0.3501
0.4700,-0.3366
0.4750,-0.3233
0.4800,-0.3102
0.4850,-0.2972
0.4900,-0.2845
0.4950,-0.2721
0.5000,-0.2599
0.5050,-0.2481
0.5100,-0.2366
0.5150,-0.2256
0.5200,-0.2150
0.5250,-0.2051
0.5300,-0.1957
0.5350,-0.1870
0.5400,-0.1790
0.5450,-0.1718
0.5500,-0.1654
0.5550,-0.1598
0.5600,-0.1550
0.5650,-0.1510
0.5700,-0.1479
0.5750,-0.1455
0.5800,-0.1438
0.5850,-0.1428
0.5900,-0.1424
0.5950,-0.1424
0.6000,-0.1429
0.6050,-0.1437
0.6100,-0.1447
0.6150,-0.1458
0.6200,-0.1469
0.6250,-0.1480
0.6300,-0.1488
0.6350,-0.1494
0.6400,-0.1497
0.6450,-0.1497
0.6500,-0.1493
0.6550,-0.1484
0.6600,-0.1472
0.6650,-0.1457
0.6700,-0.1438
0.6750,-0.1416
0.6800,-0.1393
0.6850,-0.1368
0.6900,-0.1343
0.6950,-0.1319
0.7000,-0.1296
0.7050,-0.1276
0.7100,-0.1259
0.7150,-0.1247
0.7200,-0.1239
0.7250,-0.1237
0.7300,-0.1241
0.7350,-0.1251
0.7400,-0.1267
0.7450,-0.1288
0.7500,-0.1316
0.7550,-0.1349
0.7600,-0.1387
0.7650,-0.1429
0.7700,-0.1474
0.7750,-0.1522
0.7800,-0.1571
0.7850,-0.1621
0.7900,-0.1671
0.7950,-0.1719
0.8000,-0.1766
0.8050,-0.1810
0.8100,-0.1851
0.8150,-0.1887
0.8200,-0.1918
0.8250,-0.1944
0.8300,-0.1965
0.8350,-0.1979
0.8400,-0.1986
0.8450,-0.1988
0.8500,-0.1982
0.8550,-0.1970
0.8600,-0.1950
0.8650,-0.1925
0.8700,-0.1892
0.8750,-0.1854
0.8800,-0.1809
0.8850,-0.1759
0.8900,-0.1704
0.8950,-0.1644
0.9000,-0.1580
0.9050,-0.1512
0.9100,-0.1441
0.9150,-0.1368
0.9200,-0.1294
0.9250,-0.1218
0.9300,-0.1143
0.9350,-0.1067
0.9400,-0.0993
0.9450,-0.0921
0.9500,-0.0850
0.9550,-0.0783
0.9600,-0.0718
0.9650,-0.0657
0.9700,-0.0599
0.9750,-0.0545
0.9800,-0.0494
0.9850,-0.0446
0.9900,-0.0402
0.9950,-0.0360
1.0000,-0.0320
1.0050,-0.0282
1.0100,-0.0246
1.0150,-0.0210
1.0200,-0.0175
1.0250,-0.0140
1.0300,-0.0105
1.0350,-0.0070
1.0400,-0.0035
1.0450,0.0001
1.0500,0.0037
1.0550,0.0073
1.0600,0.0110
1.0650,0.0145
1.0700,0.0181
1.0750,0.0215
1.0800,0.0248
1.0850,0.0279
1.0900,0.0309
1.0950,0.0336
1.1000,0.0362
1.1050,0.0385
1.1100,0.0406
1.1150,0.0426
1.1200,0.0443
1.1250,0.0459
1.1300,0.0474
1.1350,0.0488
1.1400,0.0501
1.1450,0.0514
1.1500,0.0527
1.1550,0.0541
1.1600,0.0554
1.1650,0.0569
1.1700,0.0584
1.1750,0.0599
1.1800,0.0616
1.1850,0.0633
1.1900,0.0650
1.1950,0.0668
1.2000,0.0686
1.2050,0.0704
1.2100,0.0722
1.2150,0.0740
1.2200,0.0757
1.2250,0.0772
1.2300,0.0787
1.2350,0.0801
1.2400,0.0813
1.2450,0.0824
1.2500,0.0833
1.2550,0.0841
1.2600,0.0847
1.2650,0.0850
1.2700,0.0853
1.2750,0.0853
1.2800,0.0851
1.2850,0.0847
1.2900,0.0841
1.2950,0.0834
1.3000,0.0824
1.3050,0.0812
1.3100,0.0797
1.3150,0.0781
1.3200,0.0762
1.3250,0.0741
1.3300,0.0718
1.3350,0.0693
1.3400,0.0665
1.3450,0.0635
1.3500,0.0604
1.3550,0.0570
1.3600,0.0535
1.3650,0.0499
1.3700,0.0461
1.3750,0.0423
1.3800,0.0384
1.3850,0.0345
1.3900,0.0306
1.3950,0.0268
1.4000,0.0231
1.4050,0.0195
1.4100,0.0161
1.4150,0.0128
1.4200,0.0098
1.4250,0.0070
1.4300,0.0044
1.4350,0.0021
1.4400,0.0000
1.4450,-0.0018
1.4500,-0.0035
1.4550,-0.0048
1.4600,-0.0060
1.4650,-0.0070
1.4700,-0.0078
1.4750,-0.0085
1.4800,-0.0090
1.4850,-0.0094
1.4900,-0.0097
1.4950,-0.0099
