0.0100,3.3472
0.0200,2.5041
0.0400,1.3022
0.0600,0.2694
0.0800,-0.3803
0.1000,-0.7208
0.1200,-0.9018
0.1400,-1.0188
0.1600,-1.1075
0.1800,-1.1777
0.2000,-1.2327
0.2200,-1.2736
0.2400,-1.2985
0.2600,-1.3042
0.2800,-1.2894
0.3000,-1.2571
0.3200,-1.2125
0.3400,-1.1597
0.3600,-1.1006
0.3800,-1.0377
0.4000,-0.9737
0.4200,-0.9102
0.4400,-0.8460
0.4600,-0.7795
0.4800,-0.7117
0.5000,-0.6470
0.5200,-0.5901
0.5400,-0.5434
0.5600,-0.5068
0.5800,-0.4795
0.6000,-0.4618
0.6200,-0.4532
0.6400,-0.4504
0.6600,-0.4488
0.6800,-0.4442
0.7000,-0.4343
0.7200,-0.4177
0.7400,-0.3934
0.7600,-0.3615
0.7800,-0.3235
0.8000,-0.2826
0.8200,-0.2428
0.8400,-0.2081
0.8600,-0.1798
0.8800,-0.1567
0.9000,-0.1352
0.9200,-0.1111
0.9400,-0.0826
0.9600,-0.0505
0.9800,-0.0182
1.0000,0.0106
1.0200,0.0325
1.0400,0.0460
1.0600,0.0514
1.0800,0.0515
1.1000,0.0502
1.1200,0.0520
1.1400,0.0592
1.1600,0.0702
1.1800,0.0807
1.2000,0.0863
1.2200,0.0855
1.2400,0.0788
1.2600,0.0688
1.2800,0.0594
1.3000,0.0541
1.3200,0.0534
1.3400,0.0537
1.3600,0.0501
1.3800,0.0413
1.4000,0.0308
1.4200,0.0235
1.4400,0.0217
1.4600,0.0231
1.4800,0.0239
1.5000,0.0226
1.5200,0.0216
1.5400,0.0263
1.5600,0.0397
1.5800,0.0592
1.6000,0.0773
1.6200,0.0866
1.6400,0.0843
1.6600,0.0727
1.6800,0.0571
1.7000,0.0430
1.7200,0.0348
