0.1305,9.3236
0.1355,9.2501
0.1405,9.1059
0.1455,8.8962
0.1505,8.6284
0.1555,8.3115
0.1605,7.9550
0.1655,7.5690
0.1705,7.1632
0.1755,6.7463
0.1805,6.3260
0.1855,5.9088
0.1905,5.4997
0.1955,5.1026
0.2005,4.7203
0.2055,4.3546
0.2105,4.0067
0.2155,3.6769
0.2205,3.3655
0.2255,3.0723
0.2305,2.7969
0.2355,2.5389
0.2405,2.2976
0.2455,2.0724
0.2505,1.8628
0.2555,1.6680
0.2605,1.4874
0.2655,1.3203
0.2705,1.1662
0.2755,1.0243
0.2805,0.8940
0.2855,0.7747
0.2905,0.6659
0.2955,0.5668
0.3005,0.4770
0.3055,0.3958
0.3105,0.3226
0.3155,0.2570
0.3205,0.1982
0.3255,0.1457
0.3305,0.0989
0.3355,0.0572
0.3405,0.0202
0.3455,-0.0128
0.3505,-0.0423
0.3555,-0.0686
0.3605,-0.0921
0.3655,-0.1132
0.3705,-0.1321
0.3755,-0.1490
0.3805,-0.1639
0.3855,-0.1769
0.3905,-0.1881
0.3955,-0.1975
0.4005,-0.2051
0.4055,-0.2109
0.4105,-0.2149
0.4155,-0.2173
0.4205,-0.2181
0.4255,-0.2174
0.4305,-0.2156
0.4355,-0.2126
0.4405,-0.2089
0.4455,-0.2046
0.4505,-0.1998
0.4555,-0.1947
0.4605,-0.1895
0.4655,-0.1842
0.4705,-0.1789
0.4755,-0.1736
0.4805,-0.1682
0.4855,-0.1627
0.4905,-0.1570
0.4955,-0.1512
0.5005,-0.1451
0.5055,-0.1389
0.5105,-0.1324
0.5155,-0.1257
0.5205,-0.1190
0.5255,-0.1123
0.5305,-0.1057
0.5355,-0.0995
0.5405,-0.0937
0.5455,-0.0886
0.5505,-0.0842
0.5555,-0.0807
0.5605,-0.0782
0.5655,-0.0769
0.5705,-0.0766
0.5755,-0.0777
0.5805,-0.0799
0.5855,-0.0833
0.5905,-0.0879
0.5955,-0.0935
0.6005,-0.1001
0.6055,-0.1076
0.6105,-0.1158
0.6155,-0.1245
0.6205,-0.1336
0.6255,-0.1429
0.6305,-0.1521
0.6355,-0.1612
0.6405,-0.1699
0.6455,-0.1780
0.6505,-0.1855
0.6555,-0.1923
0.6605,-0.1983
0.6655,-0.2034
0.6705,-0.2076
0.6755,-0.2111
0.6805,-0.2138
0.6855,-0.2159
0.6905,-0.2174
0.6955,-0.2186
0.7005,-0.2195
0.7055,-0.2202
0.7105,-0.2208
0.7155,-0.2215
0.7205,-0.2222
0.7255,-0.2230
0.7305,-0.2239
0.7355,-0.2248
0.7405,-0.2257
0.7455,-0.2265
0.7505,-0.2270
0.7555,-0.2273
0.7605,-0.2271
0.7655,-0.2265
0.7705,-0.2253
0.7755,-0.2236
0.7805,-0.2214
0.7855,-0.2186
0.7905,-0.2153
0.7955,-0.2116
0.8005,-0.2075
0.8055,-0.2031
0.8105,-0.1986
0.8155,-0.1938
0.8205,-0.1890
0.8255,-0.1841
0.8305,-0.1791
0.8355,-0.1742
0.8405,-0.1692
0.8455,-0.1641
0.8505,-0.1591
0.8555,-0.1540
0.8605,-0.1489
0.8655,-0.1438
0.8705,-0.1388
0.8755,-0.1338
0.8805,-0.1290
0.8855,-0.1242
0.8905,-0.1197
0.8955,-0.1153
0.9005,-0.1111
0.9055,-0.1072
0.9105,-0.1034
0.9155,-0.0999
0.9205,-0.0965
0.9255,-0.0932
0.9305,-0.0900
0.9355,-0.0870
0.9405,-0.0841
0.9455,-0.0813
0.9505,-0.0787
0.9555,-0.0762
0.9605,-0.0740
0.9655,-0.0721
0.9705,-0.0705
0.9755,-0.0692
0.9805,-0.0683
0.9855,-0.0676
0.9905,-0.0673
0.9955,-0.0672
1.0005,-0.0673
1.0055,-0.0676
1.0105,-0.0679
1.0155,-0.0682
1.0205,-0.0685
1.0255,-0.0687
1.0305,-0.0688
1.0355,-0.0687
1.0405,-0.0685
1.0455,-0.0680
1.0505,-0.0674
1.0555,-0.0666
1.0605,-0.0656
1.0655,-0.0644
1.0705,-0.0631
1.0755,-0.0615
1.0805,-0.0598
1.0855,-0.0578
1.0905,-0.0557
1.0955,-0.0534
1.1005,-0.0509
1.1055,-0.0483
1.1105,-0.0455
1.1155,-0.0425
1.1205,-0.0395
1.1255,-0.0364
1.1305,-0.0332
1.1355,-0.0300
1.1405,-0.0267
1.1455,-0.0235
1.1505,-0.0203
1.1555,-0.0172
1.1605,-0.0142
1.1655,-0.0114
1.1705,-0.0087
1.1755,-0.0063
1.1805,-0.0042
1.1855,-0.0025
1.1905,-0.0012
1.1955,-0.0003
1.2005,0.0000
1.2055,-0.0002
1.2105,-0.0011
1.2155,-0.0025
1.2205,-0.0045
1.2255,-0.0070
1.2305,-0.0101
1.2355,-0.0135
1.2405,-0.0172
1.2455,-0.0212
1.2505,-0.0252
1.2555,-0.0292
1.2605,-0.0330
1.2655,-0.0366
1.2705,-0.0397
1.2755,-0.0424
1.2805,-0.0444
1.2855,-0.0459
1.2905,-0.0467
1.2955,-0.0469
1.3005,-0.0464
1.3055,-0.0454
1.3105,-0.0438
1.3155,-0.0418
1.3205,-0.0394
1.3255,-0.0368
1.3305,-0.0340
1.3355,-0.0311
1.3405,-0.0283
1.3455,-0.0256
1.3505,-0.0231
1.3555,-0.0210
1.3605,-0.0191
1.3655,-0.0176
1.3705,-0.0166
1.3755,-0.0160
1.3805,-0.0158
1.3855,-0.0161
1.3905,-0.0168
1.3955,-0.0179
1.4005,-0.0193
1.4055,-0.0211
1.4105,-0.0232
1.4155,-0.0255
1.4205,-0.0279
1.4255,-0.0304
1.4305,-0.0330
1.4355,-0.0354
1.4405,-0.0378
1.4455,-0.0399
1.4505,-0.0418
1.4555,-0.0434
1.4605,-0.0446
1.4655,-0.0455
1.4705,-0.0459
