0.0005,4.0000
0.0055,4.5000
0.0105,5.0000
0.0155,5.5000
0.0205,6.0000
0.0255,6.5000
0.0305,7.0000
0.0355,7.5000
0.0405,8.0000
0.0455,8.5000
0.0505,9.0000
0.0555,9.5000
0.0605,10.0000
0.0655,10.5000
0.0705,11.0000
0.0755,11.5000
0.0805,12.0000
0.0855,12.5000
0.0905,13.0000
0.0955,13.5000
0.1005,14.0000
0.1055,14.5000
0.1105,15.0000
0.1155,15.5000
0.1205,16.0000
0.1255,16.5000
0.1305,17.0000
0.1355,17.5000
0.1405,18.0000
0.2955,1.2174
0.3055,1.0173
0.3155,0.8519
0.3255,0.7170
0.3355,0.6080
0.3455,0.5202
0.3555,0.4489
0.3655,0.3895
0.3755,0.3381
0.3855,0.2914
0.3955,0.2468
0.4055,0.2027
0.4155,0.1584
0.4255,0.1136
0.4355,0.0690
0.4455,0.0253
0.4555,-0.0162
0.4655,-0.0546
0.4755,-0.0887
0.4855,-0.1175
0.4955,-0.1405
0.5055,-0.1571
0.5155,-0.1672
0.5255,-0.1708
0.5355,-0.1682
0.5455,-0.1599
0.5555,-0.1463
0.5655,-0.1284
0.5755,-0.1068
0.5855,-0.0823
0.5955,-0.0559
0.6055,-0.0284
0.6155,-0.0008
0.6255,0.0262
0.6355,0.0518
0.6455,0.0752
0.6555,0.0959
0.6655,0.1136
0.6755,0.1281
0.6855,0.1396
0.6955,0.1483
0.7055,0.1545
0.7155,0.1587
0.7255,0.1611
0.7355,0.1621
0.7455,0.1617
0.7555,0.1600
0.7655,0.1570
0.7755,0.1526
0.7855,0.1468
0.7955,0.1399
0.8055,0.1321
0.8155,0.1241
0.8255,0.1165
0.8355,0.1101
0.8455,0.1057
0.8555,0.1039
0.8655,0.1049
0.8755,0.1088
0.8855,0.1150
0.8955,0.1227
0.9055,0.1308
0.9155,0.1382
0.9255,0.1434
0.9355,0.1456
0.9455,0.1439
0.9555,0.1380
0.9655,0.1281
0.9755,0.1147
0.9855,0.0987
0.9955,0.0812
1.0055,0.0634
1.0155,0.0465
1.0255,0.0314
1.0355,0.0189
1.0455,0.0095
1.0555,0.0032
1.0655,0.0002
1.0755,0.0000
1.0855,0.0023
1.0955,0.0067
1.1055,0.0125
1.1155,0.0194
1.1255,0.0268
1.1355,0.0343
1.1455,0.0416
1.1555,0.0483
1.1655,0.0542
1.1755,0.0592
1.1855,0.0630
1.1955,0.0657
1.2055,0.0672
1.2155,0.0676
1.2255,0.0669
1.2355,0.0654
1.2455,0.0632
1.2555,0.0607
1.2655,0.0582
1.2755,0.0559
1.2855,0.0545
1.2955,0.0541
1.3055,0.0552
1.3155,0.0580
1.3255,0.0627
1.3355,0.0692
1.3455,0.0774
1.3555,0.0869
1.3655,0.0972
1.3755,0.1076
1.3855,0.1175
1.3955,0.1261
1.4055,0.1326
1.4155,0.1364
1.4255,0.1370
1.4355,0.1341
1.4455,0.1275
1.4555,0.1176
1.4655,0.1048
1.4755,0.0898
1.4855,0.0736
1.4955,0.0573
