0.0005,4.0000
0.0055,4.5000
0.0105,5.0000
0.0155,5.5000
0.0205,6.0000
0.0255,6.5000
0.0305,7.0000
0.0355,7.5000
0.0405,8.0000
0.0455,8.5000
0.0505,9.0000
0.0555,9.5000
0.0605,10.0000
0.0655,10.5000
0.0705,11.0000
0.0755,11.5000
0.0805,12.0000
0.0855,12.5000
0.0905,13.0000
0.0955,13.5000
0.1005,14.0000
0.1055,14.5000
0.1105,15.0000
0.1155,15.5000
0.1205,16.0000
0.2555,0.4501
0.2655,0.2356
0.2755,0.0505
0.2855,-0.1084
0.2955,-0.2438
0.3055,-0.3585
0.3155,-0.4545
0.3255,-0.5336
0.3355,-0.5972
0.3455,-0.6461
0.3555,-0.6813
0.3655,-0.7035
0.3755,-0.7133
0.3855,-0.7118
0.3955,-0.7000
0.4055,-0.6792
0.4155,-0.6510
0.4255,-0.6172
0.4355,-0.5794
0.4455,-0.5394
0.4555,-0.4989
0.4655,-0.4591
0.4755,-0.4212
0.4855,-0.3858
0.4955,-0.3533
0.5055,-0.3239
0.5155,-0.2973
0.5255,-0.2733
0.5355,-0.2513
0.5455,-0.2310
0.5555,-0.2121
0.5655,-0.1943
0.5755,-0.1776
0.5855,-0.1622
0.5955,-0.1484
0.6055,-0.1366
0.6155,-0.1272
0.6255,-0.1206
0.6355,-0.1169
0.6455,-0.1163
0.6555,-0.1184
0.6655,-0.1227
0.6755,-0.1286
0.6855,-0.1352
0.6955,-0.1416
0.7055,-0.1471
0.7155,-0.1512
0.7255,-0.1537
0.7355,-0.1545
0.7455,-0.1539
0.7555,-0.1524
0.7655,-0.1506
0.7755,-0.1488
0.7855,-0.1475
0.7955,-0.1472
0.8055,-0.1477
0.8155,-0.1493
0.8255,-0.1518
0.8355,-0.1549
0.8455,-0.1583
0.8555,-0.1617
0.8655,-0.1645
0.8755,-0.1663
0.8855,-0.1666
0.8955,-0.1649
0.9055,-0.1607
0.9155,-0.1539
0.9255,-0.1442
0.9355,-0.1316
0.9455,-0.1166
0.9555,-0.0993
0.9655,-0.0804
0.9755,-0.0605
0.9855,-0.0405
0.9955,-0.0211
1.0055,-0.0032
1.0155,0.0123
1.0255,0.0248
1.0355,0.0339
1.0455,0.0392
1.0555,0.0408
1.0655,0.0391
1.0755,0.0344
1.0855,0.0277
1.0955,0.0197
1.1055,0.0112
1.1155,0.0030
1.1255,-0.0045
1.1355,-0.0110
1.1455,-0.0164
1.1555,-0.0209
1.1655,-0.0246
1.1755,-0.0278
1.1855,-0.0308
1.1955,-0.0336
1.2055,-0.0363
1.2155,-0.0389
1.2255,-0.0410
1.2355,-0.0425
1.2455,-0.0432
1.2555,-0.0428
1.2655,-0.0413
1.2755,-0.0387
1.2855,-0.0351
1.2955,-0.0306
1.3055,-0.0256
1.3155,-0.0203
1.3255,-0.0149
1.3355,-0.0097
1.3455,-0.0047
1.3555,0.0000
1.3655,0.0045
1.3755,0.0089
1.3855,0.0134
1.3955,0.0179
1.4055,0.0226
1.4155,0.0275
1.4255,0.0325
1.4355,0.0375
1.4455,0.0421
1.4555,0.0463
1.4655,0.0497
1.4755,0.0521
1.4855,0.0533
1.4955,0.0532
